formid,7  Crop(s) planted | None,7  Crop(s) planted | Groundnut,7  Crop(s) planted | Maize,7  Crop(s) planted | Rice,7  Crop(s) planted | Sorghum,7  Crop(s) planted | extra,8  Farm-related problem reported by the farmer | None,8  Farm-related problem reported by the farmer | Disease_outbreak_(Specify),8  Farm-related problem reported by the farmer | Pest_Attack_(Specify),8  Farm-related problem reported by the farmer | Soil_degradation,8  Farm-related problem reported by the farmer | Water_Scarcity,8  Farm-related problem reported by the farmer | Weed_Infestation,8  Farm-related problem reported by the farmer | Others,8  Farm-related problem reported by the farmer | extra,Cooperative_Unique_ID,received_on,6  Ongoing farm activity at the time of visit | None,6  Ongoing farm activity at the time of visit | Site_Selection,6  Ongoing farm activity at the time of visit | Land_Measurement,6  Ongoing farm activity at the time of visit | Land_Clearing,6  Ongoing farm activity at the time of visit | First_herbicide_application,6  Ongoing farm activity at the time of visit | Ploughing_Harrowing_Tilling,6  Ongoing farm activity at the time of visit | Preparation_of_Nursery_,6  Ongoing farm activity at the time of visit | Planting,6  Ongoing farm activity at the time of visit | Transplanting,6  Ongoing farm activity at the time of visit | Gap_control_(Replacement_of_un-germinated_plants),6  Ongoing farm activity at the time of visit | Mulching,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_1,6  Ongoing farm activity at the time of visit | NPK_Application,6  Ongoing farm activity at the time of visit | Application_of_Aflasafe,6  Ongoing farm activity at the time of visit | Application_of_Pesticide,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_2,6  Ongoing farm activity at the time of visit | Urea_Application,6  Ongoing farm activity at the time of visit | SSP_Application,6  Ongoing farm activity at the time of visit | Post-Emergence_Herbicide_Application_or_Manual_weeding_3,6  Ongoing farm activity at the time of visit | Harvesting,6  Ongoing farm activity at the time of visit | Drying_(To_eradicate_moisture),6  Ongoing farm activity at the time of visit | Winnowing,6  Ongoing farm activity at the time of visit | Bagging,6  Ongoing farm activity at the time of visit | Storage,6  Ongoing farm activity at the time of visit | extra
7a7e785b-f2f4-4e6a-8fb1-b65cc43b288a,,,,1,,,1,,,,,,,,Gwe42S416,24/06/2025 13:41,,,,,,,,,,,1,,,,,,,,,,,,,,
a13fdcd4-517f-4005-8d1c-6d6f74680168,,,1,,,,1,,,,,,,,Kau8PWO16,24/06/2025 15:19,,,,1,,,,,,,,,,,,,,,,,,,,,
2edbffb1-2db0-4d6e-a309-3482277d2a85,,,1,,,,1,,,,,,,,Kau8PWO16,24/06/2025 15:22,,,,,,,,,,,,1,,,,,,,,,,,,,
5066594f-a83a-49e0-b393-9fc3b5e4ad19,,,1,,,,1,,,,,,,,Kau8PWO16,24/06/2025 15:25,,,,,,,,1,,,,,,,,,,,,,,,,,
6ba0ba3b-211d-4079-8e38-107f3cf79069,,,1,,,,1,,,,,,,,Kau8PWO16,24/06/2025 15:27,,,,,,1,,,,,,,,,,,,,,,,,,,
1d71ae43-a098-40e0-a61d-192af7da6f96,,,,1,,,1,,,,,,,,Gan1VYM18,24/06/2025 17:03,,1,,,,,,,,,,,,,,,,,,,,,,,
24125747-e909-4a3c-bb83-4e29b5e897f9,,,,1,,,1,,,,,,,,GanM6YZ57,24/06/2025 17:08,,1,,,,,,,,,,,,,,,,,,,,,,,
fdb1324c-bb17-4d7d-a319-0629e6013a52,,1,,,,,1,,,,,,,,KagUAGS04,24/06/2025 17:13,,,,1,,,,,,,,,,,,,,,,,,,,,
72d9d6c3-8b97-42dc-b7ec-edbda3804458,,,,1,,,1,,,,,,,,GanMBDR51,24/06/2025 19:02,,1,,,,,,,,,,,,,,,,,,,,,,,
6fa735b4-1961-4bbe-969b-75f79ffc7b26,,,,1,,,1,,,,,,,,GanNQRZ53,24/06/2025 19:02,,1,,,,,,,,,,,,,,,,,,,,,,,
62710dd0-b236-4d59-94a4-1a8a8aac3996,,,,1,,,1,,,,,,,,GanQOEM08,24/06/2025 19:02,,1,,,,,,,,,,,,,,,,,,,,,,,
d0f2fc3f-98c7-49e5-a927-c3e74306f2ef,,,,1,,,1,,,,,,,,GanQS4A53,24/06/2025 19:02,,1,,,,,,,,,,,,,,,,,,,,,,,
16bb4e77-1015-474c-bf6e-9ae5c75b8c83,,,,1,,,1,,,,,,,,GanR0QS29,24/06/2025 19:03,,1,,,,,,,,,,,,,,,,,,,,,,,
489ffa6b-a35c-4432-9c04-19b1e97dd28e,,,,1,,,1,,,,,,,,GanXL3L08,24/06/2025 19:03,,1,,,,,,,,,,,,,,,,,,,,,,,
7fa6b2f9-541e-4b42-835b-42deaf5b9603,1,,,,,,1,,,,,,,,Dom5I0614,25/06/2025 08:58,,1,,,,,,,,,,,,,,,,,,,,,,,
68a66035-aafe-45a6-b77f-1d8dffac141c,,,1,,,,1,,,,,,,,MarNC3C41,25/06/2025 09:13,,,,1,,,,,,,,,,,,,,,,,,,,,
28b1843a-745b-48ae-ae89-205265ecb823,,,,1,,,1,,,,,,,,MarNC3C41,25/06/2025 09:29,,,,,,,1,,,,,,,,,,,,,,,,,,
b0aa8f06-bc37-4f13-b2e8-1e4bdda24eb2,1,,,,,,1,,,,,,,,Dom5I0614,25/06/2025 09:41,,,1,,,,,,,,,,,,,,,,,,,,,,
98ba68bb-538d-42b1-94a7-1489447bbbe7,1,,,,,,1,,,,,,,,Dom5I0614,25/06/2025 09:44,,,,,1,,,,,,,,,,,,,,,,,,,,
a3f29317-9f9b-47a7-afda-ed325783baff,1,,,,,,1,,,,,,,,Dom5I0614,25/06/2025 09:46,,,,,,1,,,,,,,,,,,,,,,,,,,
96901111-3111-45d1-b4f2-98f93c1f23f8,1,,,,,,1,,,,,,,,Dom5I0614,25/06/2025 09:49,,,,,,,,1,,,,,,,,,,,,,,,,,
36e9aca7-c501-438c-be94-101bd220d9f2,,,1,,,,1,,,,,,,,Dom5I0614,25/06/2025 09:51,,,,,,,,,,1,,,,,,,,,,,,,,,
a6251504-3d84-4928-b79f-df700fbd8835,1,,,,,,1,,,,,,,,Tud0MIO30,25/06/2025 10:18,,1,,,,,,,,,,,,,,,,,,,,,,,
b7116784-6dc5-454d-951b-8696c9c3be5e,1,,,,,,1,,,,,,,,Tud0MIO30,25/06/2025 10:18,,,1,,,,,,,,,,,,,,,,,,,,,,
8b5ec692-194a-44fe-b7f8-0b40979e3b2d,1,,,,,,1,,,,,,,,Tud0MIO30,25/06/2025 10:18,,,,1,,,,,,,,,,,,,,,,,,,,,
78de48c9-8524-427d-b82e-ff5de38c6e96,,,1,,,,1,,,,,,,,Tud0MIO30,25/06/2025 10:19,,,,,1,1,,1,,,,,,,,,,,,,,,,,
2d1b27a8-2236-4c74-9028-dec822f4ddfc,1,,,,,,1,,,,,,,,Tud3VB724,25/06/2025 10:19,,1,,1,,1,,,,,,,,,,,,,,,,,,,
0ad34a7c-56a3-4f28-81a1-36f188fbfaef,1,,,,,,1,,,,,,,,Tud3VB724,25/06/2025 10:19,,,,,1,,,,,,,,,,,,,,,,,,,,
cc60212f-36bd-400c-b5ff-9dbc0990d31d,,,1,,,,1,,,,,,,,Tud3VB724,25/06/2025 10:19,,,,,,,,1,,,,,,,,,,,,,,,,,
b432f503-ca15-47d0-8a54-419a4545e72e,1,,,,,,1,,,,,,,,TudH1UB15,25/06/2025 10:19,,1,,1,,,,,,,,,,,,,,,,,,,,,
40059b29-b56d-40bf-88cf-823f6cecd74a,,,1,,,,1,,,,,,,,TudH1UB15,25/06/2025 10:19,,,,,,1,,,,,,,,,,,,,,,,,,,
e064ec74-967d-4a45-8847-4cf9109d36c2,,,1,,,,1,,,,,,,,TudH1UB15,25/06/2025 10:19,,,,,1,,,1,,,,,,,,,,,,,,,,,
6cbbd187-ddd9-43a3-9aa8-7b78b92882d7,1,,,,,,1,,,,,,,,TudHSQY22,25/06/2025 10:20,,1,,1,,,,,,,,,,,,,,,,,,,,,
c2d2c74b-05fe-41d0-a3dd-8c1a008c24f9,,,,1,,,1,,,,,,,,TudHSQY22,25/06/2025 10:20,,,,,,1,,1,,,,,,,,,,,,,,,,,
fe33cb9f-a8b2-4370-b6a3-28d7b13d080b,,,,1,,,1,,,,,,,,TudHSQY22,25/06/2025 10:20,,,,,1,,,,,,,,,,,,,,,,,,,,
852fc516-f6fe-4e79-9b9a-7a3033d09ff1,,1,1,,,,,,,1,1,,,,BebRCLS29,25/06/2025 11:39,,,1,1,,1,,1,1,,,,,,,,,,,,,,,,
2f3429c6-9d39-4dc5-8312-1a2f0d58b113,,,1,1,,,1,,,,,,,,BebAZVH37,25/06/2025 11:49,,,,1,,1,,1,1,,,,1,,,,,,,,,,,,
53412080-5732-4dc3-a70c-4d93fc167f86,,,1,,,,1,,,,,,,,BebAZVH37,25/06/2025 12:00,,,,1,,,,,,,,,,,,,,,,,,,,,
3684e145-5254-4de1-8bd2-674ea9b7c431,,,,1,,,1,,,,,,,,Kir0ACT17,25/06/2025 12:12,,1,,,,,,,,,,,,,,,,,,,,,,,
a2cb98b2-3608-4ce2-a409-7787f05bbf29,,,,1,,,1,,,,,,,,Kir0ACT17,25/06/2025 12:44,,,,1,,,,,,,,,,,,,,,,,,,,,
2016c54c-eb92-49d8-968b-562e0fd68fa1,,,,1,,,1,,,,,,,,Kir0ACT17,25/06/2025 12:48,,,,,,,1,,,,,,,,,,,,,,,,,,
70b96746-e7d8-4d04-ae49-6a1766bb8fd5,,,,1,,,1,,,,,,,,Kir0ACT17,25/06/2025 12:50,,,,,,,,1,,,,,,,,,,,,,,,,,
9a15a5fc-8c7f-4722-ab39-e4dedca048d7,,,1,,,,1,,,,,,,,Beb0F9E00,25/06/2025 13:06,,1,1,,,,,,,,,,,,,,,,,,,,,,
c869052c-737f-4c9e-bb15-80f5263c2276,,,1,,,,1,,,,,,,,Beb0F9E00,25/06/2025 13:06,,,,1,,,,,,,,,,,,,,,,,,,,,
8a4d270a-5446-4938-bbd4-bff3aa41cb92,,,1,,,,1,,,,,,,,Beb0F9E00,25/06/2025 13:06,,,,,1,,,,,,,,,,,,,,,,,,,,
425dc67e-32ca-4a74-ae40-f4b670d130d4,,,1,,,,1,,,,,,,,Beb0F9E00,25/06/2025 13:06,,,,,,1,,,,,,,,,,,,,,,,,,,
6fac5106-1de3-4694-99f3-abac24abb294,,,1,,,,1,,,,,,,,Beb0F9E00,25/06/2025 13:06,,,,,,,1,,,,,,,,,,,,,,,,,,
ff384c15-5631-4f4c-a096-fad1173eaa1e,,,1,,,,1,,,,,,,,Beb0F9E00,25/06/2025 13:06,,,,,,,,1,,,,,,,,,,,,,,,,,
f4b4219a-26d4-417e-8ba4-5a88293e0a9a,,,1,,,,1,,,,,,,,Beb52K625,25/06/2025 13:06,,1,1,,,,,,,,,,,,,,,,,,,,,,
8c9f0811-a362-4c59-8dda-c2c23a48f6ff,,,1,,,,1,,,,,,,,Beb52K625,25/06/2025 13:06,,,,1,,,,,,,,,,,,,,,,,,,,,
b0d0268a-bc94-49b1-90cb-ad4ddbf25f0b,,,1,,,,1,,,,,,,,Beb52K625,25/06/2025 13:06,,,,,1,,,,,,,,,,,,,,,,,,,,
f8cae261-e348-4c22-bdf0-34f0af39b10c,,,1,,,,1,,,,,,,,Beb52K625,25/06/2025 13:06,,,,,,1,,,,,,,,,,,,,,,,,,,
9b786aba-03a5-4ced-870d-8bcc645b7f03,,,1,,,,1,,,,,,,,Beb52K625,25/06/2025 13:06,,,,,,,1,,,,,,,,,,,,,,,,,,
45d2dc8e-f69e-4d38-9d34-285678bd7b2f,,,1,,,,1,,,,,,,,Beb52K625,25/06/2025 13:06,,,,,,,,1,,,,,,,,,,,,,,,,,
22132992-9542-4354-b2eb-97262e18e774,,,,1,,,1,,,,,,,,Beb9G3H19,25/06/2025 13:06,,1,1,,,,,,,,,,,,,,,,,,,,,,
2a023a83-862f-487d-b42e-65da5f3309f7,,,,1,,,1,,,,,,,,Beb9G3H19,25/06/2025 13:06,,,,1,,,,,,,,,,,,,,,,,,,,,
026474b0-5047-44f9-8f3b-2627eebb3d82,,,,1,,,1,,,,,,,,Beb9G3H19,25/06/2025 13:06,,,,,1,,,,,,,,,,,,,,,,,,,,
6a37dc7d-b7cc-4556-b052-79ebc72591ee,,,,1,,,1,,,,,,,,Beb9G3H19,25/06/2025 13:06,,,,,,1,,,,,,,,,,,,,,,,,,,
a9c974c1-0684-4910-b7fd-eb5119d63334,,,,1,,,1,,,,,,,,Beb9G3H19,25/06/2025 13:06,,,,,,,,1,,,,,,,,,,,,,,,,,
17d5b451-078e-4ddd-bbd0-f2fd6d12dbc6,,,,1,,,1,,,,,,,,Beb9G3H19,25/06/2025 13:06,,,,,,,,,1,,,,,,,,,,,,,,,,
faa67816-d6be-4131-ad98-d73a0834321b,,,1,,,,1,,,,,,,,BebBKAL10,25/06/2025 13:06,,1,,,,,,,,,,,,,,,,,,,,,,,
cc476f3f-bffa-465e-bea8-aee57fcb470b,,,1,,,,1,,,,,,,,BebBKAL10,25/06/2025 13:06,,,1,,,,,,,,,,,,,,,,,,,,,,
6f434d55-e327-49b4-b615-47b2165e50f2,,,1,,,,1,,,,,,,,BebBKAL10,25/06/2025 13:06,,,,1,,,,,,,,,,,,,,,,,,,,,
2d3ff2ec-5c8a-4057-86f6-b32aa4cadaa4,,,1,,,,1,,,,,,,,BebBKAL10,25/06/2025 13:06,,,,,1,,,,,,,,,,,,,,,,,,,,
ab207f59-47e9-4181-a1bd-226aa84c069b,,,1,,,,1,,,,,,,,BebBKAL10,25/06/2025 13:06,,,,,,1,,,,,,,,,,,,,,,,,,,
47525514-30ce-484e-828b-d259035d5c1d,,,1,,,,1,,,,,,,,BebBKAL10,25/06/2025 13:06,,,,,,,,1,,,,,,,,,,,,,,,,,
bc018d61-057c-42b2-babf-0033c7c85408,,,1,,,,1,,,,,,,,BebVX3N03,25/06/2025 13:06,,1,,,,,,,,,,,,,,,,,,,,,,,
78c64b32-cf21-4d2b-9254-e8e608da3563,,,1,,,,1,,,,,,,,BebVX3N03,25/06/2025 13:06,,,1,,,,,,,,,,,,,,,,,,,,,,
c91b3cf8-f6cb-4525-b1fd-645aba61c035,,,1,,,,1,,,,,,,,BebVX3N03,25/06/2025 13:06,,,,1,,,,,,,,,,,,,,,,,,,,,
c44aa2c7-207e-4465-b203-4fd619e43623,,,1,,,,1,,,,,,,,BebVX3N03,25/06/2025 13:06,,,,,1,,,,,,,,,,,,,,,,,,,,
b2919e28-6735-45b3-8814-e5702a77afbd,,,1,,,,1,,,,,,,,BebVX3N03,25/06/2025 13:06,,,,,,1,,,,,,,,,,,,,,,,,,,
74946e2b-353a-4caf-9fbd-c83a01fce982,,,1,,,,1,,,,,,,,BebVX3N03,25/06/2025 13:07,,,,,,,,1,,,,,,,,,,,,,,,,,
57216a04-b251-4fd7-b8ea-66416741e370,,,1,,,,1,,,,,,,,BebY7XJ23,25/06/2025 13:07,,1,,,,,,,,,,,,,,,,,,,,,,,
e4368892-e30b-4e41-9b67-fb2084647933,,,1,,,,1,,,,,,,,BebY7XJ23,25/06/2025 13:07,,,1,,,,,,,,,,,,,,,,,,,,,,
4ec82092-c46e-481d-bd8c-95a4523221e2,,,1,,,,1,,,,,,,,BebY7XJ23,25/06/2025 13:07,,,,1,,,,,,,,,,,,,,,,,,,,,
579c8109-5fda-4cdc-80f6-2a18610eb96a,,,1,,,,1,,,,,,,,BebY7XJ23,25/06/2025 13:07,,,,,1,,,,,,,,,,,,,,,,,,,,
7a463f02-1e5e-499c-88eb-c50beac60737,,,1,,,,1,,,,,,,,BebY7XJ23,25/06/2025 13:07,,,,,,1,,,,,,,,,,,,,,,,,,,
5a46bb34-3e1a-4ef4-86d7-6cf21e51377f,,,1,,,,1,,,,,,,,BebY7XJ23,25/06/2025 13:07,,,,,,,,1,,,,,,,,,,,,,,,,,
fb8af537-1bc0-4505-a32e-dba7c72c890b,,,,1,,,1,,,,,,,,Kir27EF24,25/06/2025 13:10,,1,,,,,,,,,,,,,,,,,,,,,,,
20b386b8-7edb-4269-990b-f3e24340e11d,,,,1,,,1,,,,,,,,Kir27EF24,25/06/2025 13:13,,,,1,,,,,,,,,,,,,,,,,,,,,
4669facb-f524-4679-8b16-b05dad57ec60,,,,1,,,1,,,,,,,,Kir27EF24,25/06/2025 13:17,,,,,,,1,,,,,,,,,,,,,,,,,,
b9e27b9c-aa93-4c68-98bf-2f5f80c3b25d,,,1,,,,1,,,,,,,,Beb8TPU16,25/06/2025 13:17,,1,1,,,,,,,,,,,,,,,,,,,,,,
57be6fcd-2eab-4c9b-aa9d-4474fd4d13bd,,,1,,,,1,,,,,,,,Beb8TPU16,25/06/2025 13:17,,,,1,,,,,,,,,,,,,,,,,,,,,
e4f2b14d-23e5-4673-b9df-5df329902c4b,,,1,,,,1,,,,,,,,Beb8TPU16,25/06/2025 13:17,,,,,1,,,,,,,,,,,,,,,,,,,,
1baa2a9d-ab6d-4502-a7ab-512a08f1f9e5,,,,1,,,1,,,,,,,,Kir27EF24,25/06/2025 13:18,,,,,,,,1,,,,,,,,,,,,,,,,,
5a2a34ec-4fef-4fd4-833f-364ae3be74e3,,,1,,,,1,,,,,,,,Tud078N11,25/06/2025 13:25,,1,,,,,,,,,,,,,,,,,,,,,,,
294297e0-851d-4834-ac65-e9ad404ed83e,,1,,,,,1,,,,,,,,Kir256151,25/06/2025 13:28,,1,,,,,,,,,,,,,,,,,,,,,,,
78b8b575-7e48-47c3-8b89-73b80b77e6c9,,,1,,,,1,,,,,,,,Kir256151,25/06/2025 13:28,,,1,1,,,,,,,,,,,,,,,,,,,,,
2c1a37bb-1901-4335-8624-fdf6f936ade9,,,1,,,,1,,,,,,,,Beb8TPU16,25/06/2025 13:34,,,,,,1,1,,,,,,,,,,,,,,,,,,
a061f3fa-88e6-451a-9b90-73c09ffe5430,,,1,,,,1,,,,,,,,Beb8TPU16,25/06/2025 13:34,,,,,,,,1,,,,,,,,,,,,,,,,,
03cbb8e5-0802-4d25-abc5-97924c6a3409,,,,1,,,1,,,,,,,,BebPA2E46,25/06/2025 13:35,,1,1,,,,,,,,,,,,,,,,,,,,,,
94361f0e-b3cf-4673-8099-67c4cc68ff70,,,,1,,,1,,,,,,,,BebPA2E46,25/06/2025 13:35,,,,1,,,,,,,,,,,,,,,,,,,,,
6c7f6bfd-44d2-431b-be6f-dcf0c0d45f5d,,,,1,,,1,,,,,,,,BebPA2E46,25/06/2025 13:35,,,,,1,,,,,,,,,,,,,,,,,,,,
5069f00d-6085-453b-8c82-7484d2e7991b,,,,1,,,1,,,,,,,,BebPA2E46,25/06/2025 13:35,,,,,,1,1,,,,,,,,,,,,,,,,,,
423477d5-dbc1-46e6-959c-0bb22a09606e,,,,1,,,1,,,,,,,,BebPA2E46,25/06/2025 13:35,,,,,,,,1,,,,,,,,,,,,,,,,,
8e6f6fd6-afc7-4e78-8eef-fd218037a0a6,,,1,,,,1,,,,,,,,BebTEWF19,25/06/2025 13:35,,1,1,,,,,,,,,,,,,,,,,,,,,,
a4679585-9add-4c97-8e45-db1383b41f9c,,,1,,,,1,,,,,,,,BebTEWF19,25/06/2025 13:35,,,,1,,,,,,,,,,,,,,,,,,,,,
173b6dd3-7f2c-4e62-9948-2eda109772f7,,,1,,,,1,,,,,,,,BebTEWF19,25/06/2025 13:35,,,,,1,,,,,,,,,,,,,,,,,,,,
28669e4c-9201-4649-b5db-f014da69d60e,,,1,,,,1,,,,,,,,BebTEWF19,25/06/2025 13:35,,,,,,1,1,,,,,,,,,,,,,,,,,,
8cdf74c9-7e9a-4174-92e1-0660470b2821,,,1,,,,1,,,,,,,,BebTEWF19,25/06/2025 13:35,,,,,,,,1,,,,,,,,,,,,,,,,,
ee77576e-51b0-4af3-8cb1-a20128c73bc8,,,,1,,,1,,,,,,,,BebYZ8126,25/06/2025 13:35,,1,1,,,,,,,,,,,,,,,,,,,,,,
1098d9c4-fa2e-4006-b9ba-aa82734c9e37,,,,1,,,1,,,,,,,,BebYZ8126,25/06/2025 13:35,,,,1,,,,,,,,,,,,,,,,,,,,,
4686668f-af07-45c7-b56a-360ca380a8fc,,,,1,,,1,,,,,,,,BebYZ8126,25/06/2025 13:35,,,,,1,,,,,,,,,,,,,,,,,,,,
d0aa3073-9a79-4d9b-ad99-6c2775570ff8,,,,1,,,1,,,,,,,,BebYZ8126,25/06/2025 13:35,,,,,,1,1,,,,,,,,,,,,,,,,,,
df05d1c6-82f1-4901-9ba9-66b2ee6d427d,,,,1,,,1,,,,,,,,BebYZ8126,25/06/2025 13:35,,,,,,,,1,,,,,,,,,,,,,,,,,
e990df2f-6b4f-449d-b923-5201e947757b,,,1,,,,1,,,,,,,,BebZHF820,25/06/2025 13:35,,1,1,,,,,,,,,,,,,,,,,,,,,,
62ee8456-2200-4c49-9aa9-be8fb5808cfd,,,1,,,,1,,,,,,,,BebZHF820,25/06/2025 13:35,,,,1,,,,,,,,,,,,,,,,,,,,,
feded116-ec4a-4f97-a653-141093947e88,,,1,,,,1,,,,,,,,BebZHF820,25/06/2025 13:35,,,,,1,,,,,,,,,,,,,,,,,,,,
e14bd45a-ee09-4b65-a7ff-e4d292359364,,,1,,,,1,,,,,,,,BebZHF820,25/06/2025 13:35,,,,,,1,,,,,,,,,,,,,,,,,,,
68e5d000-8eaa-4349-8aa5-dabc953cd26b,,,1,,,,1,,,,,,,,BebZHF820,25/06/2025 13:35,,,,,,,1,,,,,,,,,,,,,,,,,,
ba177a11-6904-42ce-8943-1993cd8683a1,,,1,,,,1,,,,,,,,BebZHF820,25/06/2025 13:35,,,,,,,,1,,,,,,,,,,,,,,,,,
14dc28bb-7fb8-4178-b53e-8c782b264115,,,1,,,,1,,,,,,,,Tud5UVR03,25/06/2025 13:36,,1,1,,,,,,,,,,,,,,,,,,,,,,
cc46af2c-ea8c-4b83-8a4c-05def85d47d4,,,1,,,,1,,,,,,,,Tud5UVR03,25/06/2025 13:36,,,,1,,,,,,,,,,,,,,,,,,,,,
e1a08862-0d1b-441d-9865-b9aff5babcb6,,,1,,,,1,,,,,,,,Tud5UVR03,25/06/2025 13:36,,,,,,1,1,,,,,,,,,,,,,,,,,,
91ab7d70-68b4-4940-aecd-6553c582f2c0,,,1,,,,1,,,,,,,,Tud5UVR03,25/06/2025 13:36,,,,,,,,1,,,,,,,,,,,,,,,,,
3f1589b4-ba41-44ce-a131-6fc7222646d5,,,,1,,,1,,,,,,,,TudBK1850,25/06/2025 13:36,,1,1,,,,,,,,,,,,,,,,,,,,,,
0f683c69-8d0a-446d-869e-809feb062ce1,,,,1,,,1,,,,,,,,TudBK1850,25/06/2025 13:36,,,,1,,,,,,,,,,,,,,,,,,,,,
9de1441a-8e3b-4caa-8235-8f1a00b95beb,,,,1,,,1,,,,,,,,TudBK1850,25/06/2025 13:36,,,,,,1,1,,,,,,,,,,,,,,,,,,
5b605349-2792-42f0-acde-05a4cfa173dc,,,,1,,,1,,,,,,,,TudBK1850,25/06/2025 13:36,,,,,,,,1,,,,,,,,,,,,,,,,,
b6e0479a-4fcd-404c-9bbb-ac00a4e92b73,,,1,,,,1,,,,,,,,TudODMU20,25/06/2025 13:36,,1,1,,,,,,,,,,,,,,,,,,,,,,
ae64fff3-3fb5-474c-8057-81cbc83d4295,,,1,,,,1,,,,,,,,TudODMU20,25/06/2025 13:36,,,,1,,,,,,,,,,,,,,,,,,,,,
5b787d78-a87b-491b-a799-b3d5d8fb12de,,,1,,,,1,,,,,,,,TudODMU20,25/06/2025 13:36,,,,,,1,1,,,,,,,,,,,,,,,,,,
b2f7adc6-fc47-47f1-947a-7b7dd1ab563c,,,1,,,,1,,,,,,,,TudODMU20,25/06/2025 13:37,,,,,,,,1,,,,,,,,,,,,,,,,,
e8fdcea8-a28b-4e9d-8b76-3ffb1618c4ad,,,,1,,,1,,,,,,,,TudV5XN08,25/06/2025 13:37,,1,1,,,,,,,,,,,,,,,,,,,,,,
f67a9d69-3db7-41e3-bba9-eaf79e34c296,,,,1,,,1,,,,,,,,TudV5XN08,25/06/2025 13:37,,,,1,,,,,,,,,,,,,,,,,,,,,
ff16d2e2-39ee-40c7-b97a-00a314b2fabe,,,,1,,,1,,,,,,,,TudV5XN08,25/06/2025 13:37,,,,,,1,1,,,,,,,,,,,,,,,,,,
1ea293fd-1705-4927-a24b-20c6135ddccb,,,,1,,,1,,,,,,,,TudV5XN08,25/06/2025 13:37,,,,,,,,1,,,,,,,,,,,,,,,,,
ed1a4ee7-f5f9-4a1f-a40a-a2831bfc72f3,,,1,,,,1,,,,,,,,Tud7JRF34,25/06/2025 13:37,,1,,,,,,,,,,,,,,,,,,,,,,,
4a12ccc7-b428-4c65-9478-bd8e897de08e,,,,1,,,1,,,,,,,,TudV5XN08,25/06/2025 13:37,,,,,1,,,,,,,,,,,,,,,,,,,,
bfe9fb46-e8ee-46b0-b2b1-43af65c3bb4c,,,1,,,,1,,,,,,,,Tud7JRF34,25/06/2025 13:37,,,1,,,,,,,,,,,,,,,,,,,,,,
bcecc454-adb2-45be-bf8e-a06c64e6e792,,,1,,,,1,,,,,,,,TudODMU20,25/06/2025 13:37,,,,,1,,,,,,,,,,,,,,,,,,,,
b7f15ff5-ee5d-4a5c-9c16-60cc00c1248d,,,1,,,,1,,,,,,,,Tud7JRF34,25/06/2025 13:37,,,,1,,,,,,,,,,,,,,,,,,,,,
8e45050c-e1ae-4379-8d80-0a1ac501640a,,,,1,,,1,,,,,,,,Tud7JRF34,25/06/2025 13:37,,,,,1,,,,,,,,,,,,,,,,,,,,
ed49cc39-3e7a-44d9-840e-293022e4fd73,,,1,,,,1,,,,,,,,Tud7JRF34,25/06/2025 13:37,,,,,,1,,,,,,,,,,,,,,,,,,,
f3c8ec84-48ba-4542-add0-c10fef6d7884,,,1,,,,1,,,,,,,,Tud7JRF34,25/06/2025 13:37,,,,,,,,1,,,,,,,,,,,,,,,,,
c83e09df-8773-4018-a080-aaa608d7dd48,,,1,,,,1,,,,,,,,TudPR3M56,25/06/2025 13:37,,1,,,,,,,,,,,,,,,,,,,,,,,
71dec621-f5b5-4da2-897d-bad948757a73,,,1,,,,1,,,,,,,,Tud7SDB03,25/06/2025 13:37,,1,,,,,,,,,,,,,,,,,,,,,,,
95d9524c-f9fd-4779-979c-90246014726e,1,,,,,,1,,,,,,,,Tud7SDB03,25/06/2025 13:37,,,1,,,,,,,,,,,,,,,,,,,,,,
db4b6cdb-f54c-49e2-b62f-8e75efe941f9,,,1,,,,1,,,,,,,,Tud7SDB03,25/06/2025 13:37,,,,1,,,,,,,,,,,,,,,,,,,,,
20c50dd7-b965-451d-ad91-2c2288b8879f,,,1,,,,1,,,,,,,,Tud7SDB03,25/06/2025 13:37,,,,,1,,,,,,,,,,,,,,,,,,,,
c26ae6b0-a021-4219-b39a-f8e7842bb472,,,1,,,,1,,,,,,,,Tud7SDB03,25/06/2025 13:37,,,,,,1,,,,,,,,,,,,,,,,,,,
7af225e6-6697-4eae-a6b9-a3f2da364cc6,,,1,,,,1,,,,,,,,Tud7SDB03,25/06/2025 13:37,,,,,,,,1,,,,,,,,,,,,,,,,,
ae679a3c-1d7c-4bad-b83c-baae50b79028,,,,1,,,1,,,,,,,,TudAH6Q10,25/06/2025 13:37,,1,,,,,,,,,,,,,,,,,,,,,,,
dc086e5d-7071-41cb-89e1-613917b84690,,,,1,,,1,,,,,,,,TudAH6Q10,25/06/2025 13:37,,,1,,,,,,,,,,,,,,,,,,,,,,
8f30de4e-7c6e-4e5e-b57f-442f5dbbcbf0,,,,1,,,1,,,,,,,,TudAH6Q10,25/06/2025 13:37,,,,1,,,,,,,,,,,,,,,,,,,,,
01cd6fe9-ddf3-48de-a98b-d00ed49cd7af,,,,1,,,1,,,,,,,,TudAH6Q10,25/06/2025 13:37,,,,,1,,,,,,,,,,,,,,,,,,,,
