formid,Training_Date,Training_Title,EW_ID,Gender,Gender_and_Age,Disability_Status_class,State,LGA
7265089b-5cc5-4f44-817b-90139ce0e3cf,2024-02-06,"Group_formation,_and_dynamics_for_financial_inclusion",Kds12,Male,Male Youth,No disability,Kaduna,Kaduna_South
764facfc-ec4c-46d2-b0b2-7376a90417a0,2024-02-06,"Group_formation,_and_dynamics_for_financial_inclusion",Kds13,Male,Male Youth,No disability,Kaduna,Kaduna_South
9f5b9cdf-0452-47a3-bdc7-b146b41e0173,2024-02-06,"Group_formation,_and_dynamics_for_financial_inclusion",Zan21,Male,Male Youth,No disability,Kaduna,Zangon_Kataf
e0754bc0-8069-44f9-af2c-3346dd4c2c09,2024-02-06,"Group_formation,_and_dynamics_for_financial_inclusion",Zan22,Female,Female Youth,No disability,Kaduna,Zangon_Kataf
f5d2d27c-3569-4b76-a633-1a9a02135208,2024-02-06,"Group_formation,_and_dynamics_for_financial_inclusion",Zan23,Female,Female Youth,No disability,Kaduna,Zangon_Kataf
80f48880-e4e2-4f40-b992-6603250e8b5f,2024-02-06,"Group_formation,_and_dynamics_for_financial_inclusion",Zan24,Female,Female Youth,No disability,Kaduna,Zangon_Kataf
20bcad5b-3685-4d2b-8aac-963f41384eea,2024-02-06,"Group_formation,_and_dynamics_for_financial_inclusion",Zan25,Female,Female Youth,No disability,Kaduna,Zangon_Kataf
db1b4d95-74e0-4041-b35f-dfc9a6889f78,2024-02-06,"Group_formation,_and_dynamics_for_financial_inclusion",Zan26,Female,Female Youth,No disability,Kaduna,Zangon_Kataf
33a7b2b0-d87e-43ec-a91e-ec6e266f0240,2024-02-06,"Group_formation,_and_dynamics_for_financial_inclusion",Zan27,Male,Male Youth,No disability,Kaduna,Zangon_Kataf
7075b778-9041-43c7-a87e-f38bbfdc13e7,2024-02-06,"Group_formation,_and_dynamics_for_financial_inclusion",Zan28,Male,Male Youth,No disability,Kaduna,Zangon_Kataf
c6f4832b-c509-4a6c-8fd4-5c356cbacfcf,2024-02-06,"Group_formation,_and_dynamics_for_financial_inclusion",Zan29,Male,Male Youth,No disability,Kaduna,Zangon_Kataf
ffe7ba82-d2cc-429f-8d2b-93d4b5c819fa,2024-02-06,"Group_formation,_and_dynamics_for_financial_inclusion",Zan30,Male,Male Youth,No disability,Kaduna,Zangon_Kataf
c62a1880-ffdc-4e5d-b10c-1f339dd5fe99,2024-02-06,"Group_formation,_and_dynamics_for_financial_inclusion",Zan31,Male,Male Youth,No disability,Kaduna,Zangon_Kataf
38fd1932-ae1b-4bb9-83e9-78afc885883c,2024-02-06,"Group_formation,_and_dynamics_for_financial_inclusion",Zan32,Male,Male Youth,No disability,Kaduna,Zangon_Kataf
7180ae95-a046-4731-8220-10805d2aa7ac,2024-02-07,GAP_&_crop_management,Chk14,Female,Female Youth,No disability,Kaduna,Chikun
d32ee882-01b8-480a-bf69-14a87f70fd80,2024-02-07,GAP_&_crop_management,Chk15,Male,Male Youth,No disability,Kaduna,Chikun
1bfaefa9-2a08-417f-a79c-027c6c077c78,2024-02-07,GAP_&_crop_management,Chk17,Female,Female Youth,No disability,Kaduna,Chikun
8ae181a6-ec32-42df-b25b-5925d008f28b,2024-02-07,GAP_&_crop_management,Chk18,Female,Female Youth,No disability,Kaduna,Chikun
b37991f5-18e9-4005-afce-4fa9fcc93f26,2024-02-07,GAP_&_crop_management,Chk19,Female,Female Youth,No disability,Kaduna,Chikun
ed7d8ce9-440d-4445-97da-96ac5b55b3d2,2024-02-07,GAP_&_crop_management,Chk20,Female,Female Youth,No disability,Kaduna,Chikun
721bf9c3-b6dc-45d8-8238-a761255e06d1,2024-02-07,GAP_&_crop_management,Jab22,Female,Female Youth,No disability,Kaduna,Jaba
95d3e4f2-0cf9-4759-b0a3-51fe18e6a6e2,2024-02-07,GAP_&_crop_management,Jab23,Male,Male Youth,No disability,Kaduna,Jaba
e2359fd4-c215-457b-b8bf-c36031d6df6c,2024-02-07,GAP_&_crop_management,Jab25,Female,Female Youth,No disability,Kaduna,Jaba
73999e3f-f88e-4437-97d1-45a3d49a0506,2024-02-07,GAP_&_crop_management,Jab26,Female,Female Youth,No disability,Kaduna,Jaba
ef0be021-c149-4dd4-ac3b-0020e7817a33,2024-02-07,GAP_&_crop_management,Jab28,Female,Female Youth,No disability,Kaduna,Jaba
c1e7bf08-1930-4f11-bcd4-ed5fb95f9f32,2024-02-07,GAP_&_crop_management,Jab29,Male,Male Youth,No disability,Kaduna,Jaba
f3d33689-351d-4488-a8b5-8d1142173ef9,2024-02-07,GAP_&_crop_management,Jab30,Male,Male Youth,No disability,Kaduna,Jaba
4aa77619-2ba4-461d-9427-8460b487a022,2024-02-07,GAP_&_crop_management,Jab31,Male,Male Youth,No disability,Kaduna,Jaba
df2b42db-d8d9-4d57-ae8a-e35a8e609c34,2024-02-07,GAP_&_crop_management,Jab32,Male,Male Youth,No disability,Kaduna,Jaba
9c08451e-bf2a-4283-8df5-c90a0c2c2f22,2024-02-07,GAP_&_crop_management,Jam13,Male,Male Youth,No disability,Kaduna,Jema’a
d78b3965-9574-489d-9add-c0ef9ea96520,2024-02-07,GAP_&_crop_management,Jam14,Female,Female Youth,No disability,Kaduna,Jema’a
c4f072b7-a1a4-49e5-b169-02d0fa0025b7,2024-02-07,GAP_&_crop_management,Jam15,Female,Female Youth,No disability,Kaduna,Jema’a
37f7fc87-8e95-448c-b9b6-a655bd850d1a,2024-02-07,GAP_&_crop_management,Jam16,Female,Female Youth,No disability,Kaduna,Jema’a
a4b447e9-121b-473d-a846-ab2d5223a2b9,2024-02-07,GAP_&_crop_management,Jam17,Male,Male Youth,No disability,Kaduna,Jema’a
c15ece17-f070-4ea2-b7c9-80e09e3b7ce8,2024-02-07,GAP_&_crop_management,Jam18,Male,Male Youth,No disability,Kaduna,Jema’a
d456c11a-2f6a-4364-88ab-73283eb8d03b,2024-02-07,GAP_&_crop_management,Jam20,Male,Male Youth,No disability,Kaduna,Jema’a
590a69a7-c798-41b9-82d8-0e5576b2cff0,2024-02-07,GAP_&_crop_management,Jam21,Male,Male Youth,No disability,Kaduna,Jema’a
1fcc5da2-8e6e-43c4-83cb-a7246ac6ff66,2024-02-07,GAP_&_crop_management,Jam22,Male,Male Youth,No disability,Kaduna,Jema’a
ad85ad4a-12af-42c4-9515-f44de9fbd08c,2024-02-07,GAP_&_crop_management,Kac01,Female,Female Youth,No disability,Kaduna,Kachia
99800004-414d-4ba4-90ab-9d1d2458ba9c,2024-02-07,GAP_&_crop_management,Kac02,Female,Female Youth,No disability,Kaduna,Kachia
b1b8db68-9ae0-4d07-a68d-646f044e434d,2024-02-07,GAP_&_crop_management,Kac03,Female,Female Youth,No disability,Kaduna,Kachia
90ed5ffb-873c-480d-ac2d-4b67783ae393,2024-02-07,GAP_&_crop_management,Kac04,Female,Female Youth,No disability,Kaduna,Kachia
a41b1e78-c34f-4221-a5bd-761074e155cb,2024-02-07,GAP_&_crop_management,Kac05,Female,Female Youth,No disability,Kaduna,Kachia
3ffa0aa1-8cf3-43a2-86c3-636e5de327be,2024-02-07,GAP_&_crop_management,Kac06,Male,Male Youth,No disability,Kaduna,Kachia
66355475-d80f-4989-91c2-11e40d45ebd3,2024-02-07,GAP_&_crop_management,Kac07,Male,Male Youth,No disability,Kaduna,Kachia
18966c28-cb89-40ea-8c4e-c0d84f51af09,2024-02-07,GAP_&_crop_management,Kac08,Male,Male Youth,No disability,Kaduna,Kachia
6c0a1318-11f8-4aae-9830-fc12fdefc4da,2024-02-07,GAP_&_crop_management,Kac09,Male,Male Youth,No disability,Kaduna,Kachia
71ffa1e6-5ff7-4558-b6ff-46a0c963b916,2024-02-07,GAP_&_crop_management,Kac10,Male,Male Youth,No disability,Kaduna,Kachia
3df89b76-a064-48a1-b6bc-384b5418b460,2024-02-07,GAP_&_crop_management,Kac11,Male,Male Youth,No disability,Kaduna,Kachia
45fa950a-0c69-4e0f-a217-9286b6cbaa83,2024-02-07,GAP_&_crop_management,Kac12,Female,Female Youth,No disability,Kaduna,Kachia
eebd3ebc-daa9-4461-a5d4-913fdf5d6947,2024-02-07,GAP_&_crop_management,Kac13,Male,Male Youth,No disability,Kaduna,Kachia
60628fab-20a1-4a49-83b6-74b648fefa93,2024-02-07,GAP_&_crop_management,Kag01,Male,Male Youth,No disability,Kaduna,Kachia
c8e07301-c6df-4237-b44a-9ac3aefc1fb2,2024-02-07,GAP_&_crop_management,Kag02,Female,Female Youth,No disability,Kaduna,Kachia
a6abe1cd-99dd-413f-845d-6fcf2ae84270,2024-02-07,GAP_&_crop_management,Kag03,Male,Male Youth,No disability,Kaduna,Kachia
e8f34d84-37ce-4b40-85b7-374307c88067,2024-02-07,GAP_&_crop_management,Kag04,Female,Female Youth,No disability,Kaduna,Kachia
29708453-3326-4da4-81bd-0226c5251c0c,2024-02-07,GAP_&_crop_management,Kag05,Male,Male Youth,No disability,Kaduna,Kachia
ba2cdbc9-fb19-4f4c-900b-bb073bf7d934,2024-02-07,GAP_&_crop_management,Kag06,Male,Male Youth,No disability,Kaduna,Kachia
77c74c09-12af-4662-be91-46677b37dd57,2024-02-07,GAP_&_crop_management,Kag07,Female,Female Youth,No disability,Kaduna,Kachia
20e5b0d2-bc37-4dcf-bd41-b3c0e785d5a9,2024-02-07,GAP_&_crop_management,Kag08,Female,Female Youth,No disability,Kaduna,Kachia
5f70891e-56a7-41f2-a0e3-a5aa3f97330c,2024-02-07,GAP_&_crop_management,Kag09,Male,Male Youth,No disability,Kaduna,Kachia
aa243f7a-5c1e-4682-b675-7a053051c78c,2024-02-07,GAP_&_crop_management,Kag10,Male,Male Youth,No disability,Kaduna,Kachia
177e8c7d-d9ed-41d7-aab6-ae577f6abfc4,2024-02-07,GAP_&_crop_management,Kag11,Male,Male Youth,No disability,Kaduna,Kachia
754cdab2-538f-4431-963d-378de0250b6f,2024-02-07,GAP_&_crop_management,Kag12,Male,Male Youth,No disability,Kaduna,Kachia
e004f8e8-8301-4b0b-9a1d-63332e38a722,2024-02-07,GAP_&_crop_management,Kau08,Male,Male Youth,No disability,Kaduna,Kachia
3af4b27a-e96a-4257-a97a-b0be45f92cad,2024-02-07,GAP_&_crop_management,Kau09,Male,Male Youth,No disability,Kaduna,Kachia
d936f06f-81f6-4a35-a103-f40a1626bef9,2024-02-07,GAP_&_crop_management,Kau10,Male,Male Youth,No disability,Kaduna,Kachia
301578e8-c79a-452f-9946-a92b5486ec79,2024-02-07,GAP_&_crop_management,Kau11,Female,Female Youth,No disability,Kaduna,Kachia
9ca00ad1-ce0d-4a87-ae33-fd38c5c7b742,2024-02-07,GAP_&_crop_management,Kau12,Female,Female Youth,No disability,Kaduna,Kachia
fceb0a88-6f5f-401d-95af-16773f7864f0,2024-02-07,GAP_&_crop_management,Kau13,Female,Female Youth,No disability,Kaduna,Kachia
6330d383-84a8-4374-ba28-2f1c0347861a,2024-02-07,GAP_&_crop_management,Kau14,Male,Male Youth,No disability,Kaduna,Kachia
6a4dee96-834a-4962-94ad-30a7b1be16db,2024-02-07,GAP_&_crop_management,Kau15,Female,Female Youth,No disability,Kaduna,Kachia
ac46aab9-1dfe-4456-81a9-ad469f065aad,2024-02-07,GAP_&_crop_management,Kau16,Male,Male Youth,No disability,Kaduna,Kachia
ad83ae6c-9de2-4637-9937-bb3fe04faee9,2024-02-07,GAP_&_crop_management,Kds12,Male,Male Youth,No disability,Kaduna,Kaduna_South
1613342c-db03-405b-983d-465b58537794,2024-02-07,GAP_&_crop_management,Kds13,Male,Male Youth,No disability,Kaduna,Kaduna_South
6297472e-2554-4203-afbb-41960f62b9d6,2024-02-07,GAP_&_crop_management,Zan21,Male,Male Youth,No disability,Kaduna,Zangon_Kataf
3f4e8ace-0905-4a89-89dd-c1d595e7f040,2024-02-07,GAP_&_crop_management,Zan22,Female,Female Youth,No disability,Kaduna,Zangon_Kataf
2b6c87f0-c993-40e8-ba53-a305059e40ea,2024-02-07,GAP_&_crop_management,Zan23,Female,Female Youth,No disability,Kaduna,Zangon_Kataf
93336100-88f1-4b28-b9ec-839d52fdc0b1,2024-02-07,GAP_&_crop_management,Zan24,Female,Female Youth,No disability,Kaduna,Zangon_Kataf
86cc8a8f-716d-4a5d-803f-4dfa3fe3eb61,2024-02-07,GAP_&_crop_management,Zan25,Female,Female Youth,No disability,Kaduna,Zangon_Kataf
bc1e5536-cd05-4103-a4de-03b9a8d7eeab,2023-02-07,GAP_&_crop_management,Zan26,Female,Female Youth,No disability,Kaduna,Zangon_Kataf
5f56fca4-5389-4306-a24a-c1ac1c6db5db,2024-02-07,GAP_&_crop_management,Zan27,Male,Male Youth,No disability,Kaduna,Zangon_Kataf
14a7464a-0492-48e0-bef4-dbc2ff36b2db,2024-02-07,GAP_&_crop_management,Zan28,Male,Male Youth,No disability,Kaduna,Zangon_Kataf
5a7679b2-3d2c-49ea-9aac-6f2a2567a689,2024-02-07,GAP_&_crop_management,Zan29,Male,Male Youth,No disability,Kaduna,Zangon_Kataf
febbda91-7c3c-47b9-b969-f152cb886e4c,2024-02-07,GAP_&_crop_management,Zan30,Male,Male Youth,No disability,Kaduna,Zangon_Kataf
6a7b08f9-0301-477e-9824-a5b78e20b902,2024-02-07,GAP_&_crop_management,Zan31,Male,Male Youth,No disability,Kaduna,Zangon_Kataf
f1f6dde5-ffb8-4c5f-b52c-46e63af80dd6,2024-02-07,GAP_&_crop_management,Zan32,Male,Male Youth,No disability,Kaduna,Zangon_Kataf
2035b3e4-9eee-4542-9ae7-e241b6412d49,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Gee01,Male,Male Youth,No disability,Benue,Gwer-East
99200a47-bea2-4b0b-bedd-d52bc7e7665c,2024-02-02,GAP_&_crop_management,Gee01,Male,Male Youth,No disability,Benue,Gwer-East
9401c35e-d7af-4415-a680-3bb0135940c8,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Gee02,Male,Male Youth,No disability,Benue,Gwer-East
d87c71c2-70be-46fb-b146-79c058cbba61,2024-02-02,GAP_&_crop_management,Gee02,Male,Male Youth,No disability,Benue,Gwer-East
14b82db9-bd83-4a55-a90b-6fe725265311,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Gee03,Female,Female Youth,No disability,Benue,Gwer-East
2c95af9b-f85f-4ea6-b8c0-3498cd413fe4,2024-02-02,GAP_&_crop_management,Gee03,Female,Female Youth,No disability,Benue,Gwer-East
8d8c03ed-9efe-4f46-ac53-8e1c107081f7,2024-02-19,ICT_solutions_for_agriculture,Gee03,Female,Female Youth,No disability,Benue,Gwer-East
516b3b7c-fe44-44ab-9ffc-706840f16afa,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Gee05,Male,Male Adult,No disability,Benue,Gwer-East
3a2a0292-ac5a-48b2-897d-931672d3b01b,2024-02-02,GAP_&_crop_management,Gee05,Male,Male Adult,No disability,Benue,Gwer-East
2c7c1a9d-2e97-4f8d-a99a-d28195d652ef,2024-02-19,ICT_solutions_for_agriculture,Gee05,Male,Male Adult,No disability,Benue,Gwer-East
2f8a18ae-a21d-4f05-8611-77077a1da1ac,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Gee07,Female,Female Youth,No disability,Benue,Gwer-East
77b4fa86-0b1f-45f2-9053-fbfcad3d5eca,2024-02-02,GAP_&_crop_management,Gee07,Female,Female Youth,No disability,Benue,Gwer-East
f52a4d15-ae2a-461a-9d23-55eb7e5fd2d5,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Gum07,Male,Male Adult,No disability,Benue,Guma
83c6107e-9eb8-4b88-b11f-7dc74d18dcbb,2024-02-02,GAP_&_crop_management,Gum07,Male,Male Adult,No disability,Benue,Guma
74b5cfaf-7369-4412-b9fd-1985892e073c,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Gum08,Male,Male Youth,No disability,Benue,Guma
8bb92e47-9183-4007-9ed2-44a566d9d68f,2024-02-02,GAP_&_crop_management,Gum08,Male,Male Youth,No disability,Benue,Guma
8e4a8b63-26d3-446b-9831-7e048fe015b0,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Gum09,Female,Female Youth,No disability,Benue,Guma
6fe4a4dd-3ce9-466e-92a0-c3cfc12afca1,2024-02-02,GAP_&_crop_management,Gum09,Female,Female Youth,No disability,Benue,Guma
4591ad1f-3f21-41dd-a634-d35540d11bed,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Gum10,Male,Male Youth,No disability,Benue,Guma
cd442279-1b5e-4426-852a-4df66a2e189d,2024-02-02,GAP_&_crop_management,Gum10,Male,Male Youth,No disability,Benue,Guma
a364a1b6-8be3-43d5-bb8c-9bf6dc2d45d2,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Gum11,Male,Male Youth,No disability,Benue,Guma
bcce702f-d875-4083-abb1-02bbe4127bce,2024-02-02,GAP_&_crop_management,Gum11,Male,Male Youth,No disability,Benue,Guma
7d0f0966-707d-4b53-9427-f2ac64ed7b32,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Gum12,Male,Male Youth,No disability,Benue,Guma
003530c3-c751-48aa-a53e-e71a2fdda41d,2024-02-02,GAP_&_crop_management,Gum12,Male,Male Youth,No disability,Benue,Guma
26b62f52-b3f8-4cce-ad58-8ebe2dd242d9,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Gum13,Female,Female Youth,No disability,Benue,Guma
5167b83d-baa5-4e54-a2da-8c451d4d8aaf,2024-02-02,GAP_&_crop_management,Gum13,Female,Female Youth,No disability,Benue,Guma
3cf444c4-2f41-40ef-8401-5b5d02b09f0b,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Mak12,Male,Male Youth,No disability,Benue,Markurdi
aac591fd-0e56-4693-9daa-384a37c66301,2024-02-02,GAP_&_crop_management,Mak12,Male,Male Youth,No disability,Benue,Markurdi
4253cdb0-5da7-4f69-be45-acb29772f2cb,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Mak13,Male,Male Youth,No disability,Benue,Markurdi
147c881e-035e-4639-a1d8-4a66546eae8f,2024-02-02,GAP_&_crop_management,Mak13,Male,Male Youth,No disability,Benue,Markurdi
5c361ea1-f111-482c-bb99-ba061c85a9ad,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Mak14,Female,Female Youth,No disability,Benue,Markurdi
01639ca0-8cb7-4ee7-8ec1-dc25f68d1265,2024-02-02,GAP_&_crop_management,Mak14,Female,Female Youth,No disability,Benue,Markurdi
87d0c765-9d94-4ac4-ad7c-187ad4f5a36e,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Mak15,Female,Female Youth,No disability,Benue,Markurdi
8b05265e-9f22-4f1d-9c0c-47894eff2ed8,2024-02-02,GAP_&_crop_management,Mak15,Female,Female Youth,No disability,Benue,Markurdi
62c4a9c4-949a-4efd-9c78-58ad979ef855,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Mak16,Male,Male Youth,No disability,Benue,Markurdi
6a3941ee-0b8b-40a5-9adb-a915b1682e07,2024-02-02,GAP_&_crop_management,Mak16,Male,Male Youth,No disability,Benue,Markurdi
b1454e34-7c4d-4392-873f-d98b48680005,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Oju09,Male,Male Adult,No disability,Benue,Oju
95fd2a6a-a00e-41ca-95f6-1009b55d3b31,2024-02-02,GAP_&_crop_management,Oju09,Male,Male Adult,No disability,Benue,Oju
70116f54-19bf-41ee-b696-a756f410cf97,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Oju10,Male,Male Adult,No disability,Benue,Oju
8dd29ea4-9e4f-4884-a8a7-dd4aa6534a54,2024-02-02,GAP_&_crop_management,Oju10,Male,Male Adult,No disability,Benue,Oju
e7462030-1180-4c31-aea0-69cb4116f2f8,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Oju11,Male,Male Youth,No disability,Benue,Oju
8f234da1-6aaa-4485-ba42-107b00bfa2ae,2024-02-02,GAP_&_crop_management,Oju11,Male,Male Youth,No disability,Benue,Oju
2dc23c5a-7cdb-4168-a066-93ebd06297d4,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Oju12,Male,Male Adult,No disability,Benue,Oju
dbc0ef23-a6b4-41b2-9c8d-476de5d0f4bc,2024-02-02,GAP_&_crop_management,Oju12,Male,Male Adult,No disability,Benue,Oju
e08d6322-a52f-4af1-ab33-f41fc8b87dd4,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Oju13,Male,Male Youth,No disability,Benue,Oju
3cad8779-17be-4fd8-91db-dc9dcbb611ec,2024-02-01,GAP_&_crop_management,Oju13,Male,Male Youth,No disability,Benue,Oju
473d8db0-6a85-4c60-bcce-702d0ef1bf91,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Oju14,Male,Male Adult,No disability,Benue,Oju
10b79b85-107e-4128-8616-38c89f049a30,2024-02-01,GAP_&_crop_management,Oju14,Male,Male Adult,No disability,Benue,Oju
783c18fa-cc32-4266-9b17-6eeb15c5fe51,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Oju15,Male,Male Adult,No disability,Benue,Oju
b2cee222-5d47-4597-a297-6e438ad01754,2024-02-02,GAP_&_crop_management,Oju15,Male,Male Adult,No disability,Benue,Oju
2c12baa3-e535-492b-ab4b-1e8bc049474b,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Tar01,Female,Female Youth,No disability,Benue,Tarka
c691d086-2f83-481c-815f-c79211e281bf,2024-02-02,GAP_&_crop_management,Tar01,Female,Female Youth,No disability,Benue,Tarka
bf9054c3-3bf6-469c-bacb-c6284ef5dd45,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Tar02,Female,Female Youth,No disability,Benue,Tarka
6f8e8fd2-f0b4-49e9-a0d4-6d49ac85e163,2024-02-02,GAP_&_crop_management,Tar02,Female,Female Youth,No disability,Benue,Tarka
d672581a-4038-462e-a4ae-a973026d21d1,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Tar03,Female,Female Youth,No disability,Benue,Tarka
c5063c63-c601-40f4-bf32-0cda28153785,2024-02-02,GAP_&_crop_management,Tar03,Female,Female Youth,No disability,Benue,Tarka
2dde7eb6-3b82-4100-8540-2f3cb806ad09,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Tar04,Male,Male Youth,No disability,Benue,Tarka
cb8ed924-76bc-45e6-af2a-e5162ddc067d,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Tar05,Male,Male Youth,No disability,Benue,Tarka
c7713704-23d4-4233-add9-ed5669a92fa5,2024-02-02,GAP_&_crop_management,Tar05,Male,Male Youth,No disability,Benue,Tarka
614671c0-2d37-4141-bdaf-ad1ced7f512c,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Tar06,Female,Female Adult,No disability,Benue,Tarka
74695479-30c3-4708-bc5f-420480d5eb89,2024-02-02,GAP_&_crop_management,Tar06,Female,Female Adult,No disability,Benue,Tarka
2cebd6fc-ca1a-4904-abb2-5798fc653be3,2024-02-01,"Group_formation,_and_dynamics_for_financial_inclusion",Tar07,Male,Male Adult,No disability,Benue,Tarka
a037b58a-02aa-4b44-ad51-2408fa162b92,2024-02-02,GAP_&_crop_management,Tar07,Male,Male Adult,No disability,Benue,Tarka
a191fe67-5434-4ae1-b94b-7f5a2067485f,2024-01-15,ICT_solutions_for_agriculture,Dem03,Female,Female Youth,No disability,Adamawa,Demsa
111840be-b54e-4485-aaf8-0bbe0fe02195,2024-01-15,ICT_solutions_for_agriculture,Dem05,Male,Male Youth,No disability,Adamawa,Demsa
f24b9001-ddd1-41b8-86e4-d19d5c70f827,2024-01-15,ICT_solutions_for_agriculture,Dem10,Female,Female Youth,No disability,Adamawa,Demsa
1283db38-fa4c-4cd3-a70b-d948da9461ab,2024-01-15,ICT_solutions_for_agriculture,Dem11,Female,Female Youth,No disability,Adamawa,Demsa
b341df3e-2500-44de-b65e-9ec291278327,2024-01-15,ICT_solutions_for_agriculture,Dem12,Female,Female Youth,No disability,Adamawa,Demsa
b2c29b2c-2bd7-4ca7-bec8-77dc6487ea4c,2024-01-15,ICT_solutions_for_agriculture,Dem14,Female,Female Youth,No disability,Adamawa,Demsa
ac4f7f81-7b64-4abb-9625-f5c877bcbfec,2024-01-15,ICT_solutions_for_agriculture,Dem17,Male,Male Youth,No disability,Adamawa,Demsa
e26ebfb6-7ffd-4c1f-a148-3a6814859254,2024-01-15,ICT_solutions_for_agriculture,Gir03,Male,Male Youth,No disability,Adamawa,Girei
cf715421-e039-4838-bbcb-7f7deaaf8d67,2024-01-15,ICT_solutions_for_agriculture,Yls01,Female,Female Youth,No disability,Adamawa,Yola_South
05d84850-a145-432d-b22c-b25ec4f69152,2024-01-15,ICT_solutions_for_agriculture,Yls02,Female,Female Youth,No disability,Adamawa,Yola_South
